FLIGHT,ORIGIN,DEST,DEP_TIME,ARR_TIME,DISTANCE
1104-DFW-LGA,DFW,LGA,2016-09-01 08:20:00,2016-09-01 11:49:00,1389.0
294-DFW-ORF,DFW,ORF,2016-09-01 11:45:00,2016-09-01 14:39:00,1212.0
299-DFW-TUL,DFW,TUL,2016-09-01 23:10:00,2016-09-02 00:13:00,237.0
301-DFW-DTW,DFW,DTW,2016-09-01 15:35:00,2016-09-01 18:16:00,986.0
306-DFW-IND,DFW,IND,2016-09-01 08:10:00,2016-09-01 10:16:00,761.0
315-DFW-SAT,DFW,SAT,2016-09-01 13:35:00,2016-09-01 14:44:00,247.0
320-DFW-SAT,DFW,SAT,2016-09-01 11:40:00,2016-09-01 12:48:00,247.0
1054-DFW-IAH,DFW,IAH,2016-09-01 09:45:00,2016-09-01 10:52:00,224.0
1065-DFW-BNA,DFW,BNA,2016-09-01 08:05:00,2016-09-01 09:48:00,631.0
1067-DFW-SJC,DFW,SJC,2016-09-01 17:55:00,2016-09-01 21:39:00,1438.0
1129-DFW-IND,DFW,IND,2016-09-01 13:25:00,2016-09-01 15:32:00,761.0
1142-DFW-ORD,DFW,ORD,2016-09-01 21:30:00,2016-09-01 23:48:00,802.0
1148-DFW-LGA,DFW,LGA,2016-09-01 16:50:00,2016-09-01 20:16:00,1389.0
1159-DFW-SAN,DFW,SAN,2016-09-01 10:15:00,2016-09-01 13:21:00,1171.0
1160-DFW-RDU,DFW,RDU,2016-09-01 08:05:00,2016-09-01 10:40:00,1061.0
1164-DFW-LGA,DFW,LGA,2016-09-01 18:14:00,2016-09-01 21:41:00,1389.0
1165-DFW-SLC,DFW,SLC,2016-09-01 11:55:00,2016-09-01 14:44:00,989.0
1169-DFW-LGA,DFW,LGA,2016-09-01 11:55:00,2016-09-01 15:25:00,1389.0
1170-DFW-LGA,DFW,LGA,2016-09-01 17:45:00,2016-09-01 21:13:00,1389.0
1211-DFW-BOS,DFW,BOS,2016-09-01 08:25:00,2016-09-01 12:10:00,1562.0
1212-DFW-MCO,DFW,MCO,2016-09-01 15:25:00,2016-09-01 18:02:00,985.0
1213-DFW-SAT,DFW,SAT,2016-09-01 09:45:00,2016-09-01 10:51:00,247.0
1214-DFW-SAN,DFW,SAN,2016-09-01 17:55:00,2016-09-01 20:58:00,1171.0
1217-DFW-ORD,DFW,ORD,2016-09-01 10:05:00,2016-09-01 12:34:00,802.0
1220-DFW-SEA,DFW,SEA,2016-09-01 18:20:00,2016-09-01 22:37:00,1660.0
1221-DFW-AUS,DFW,AUS,2016-09-01 17:35:00,2016-09-01 18:34:00,190.0
1229-DFW-EWR,DFW,EWR,2016-09-01 14:17:00,2016-09-01 17:44:00,1372.0
1075-DFW-ELP,DFW,ELP,2016-09-01 19:45:00,2016-09-01 21:28:00,551.0
1077-DFW-SLC,DFW,SLC,2016-09-01 17:50:00,2016-09-01 20:38:00,989.0
1080-DFW-LGA,DFW,LGA,2016-09-01 10:19:00,2016-09-01 13:51:00,1389.0
1175-DFW-SAT,DFW,SAT,2016-09-01 23:30:00,2016-09-02 00:33:00,247.0
1178-DFW-ATL,DFW,ATL,2016-09-01 21:30:00,2016-09-01 23:41:00,731.0
1181-DFW-DAY,DFW,DAY,2016-09-01 21:35:00,2016-09-01 23:53:00,861.0
1184-DFW-DEN,DFW,DEN,2016-09-01 08:00:00,2016-09-01 10:00:00,641.0
1191-DFW-BNA,DFW,BNA,2016-09-01 12:00:00,2016-09-01 13:49:00,631.0
1198-DFW-TPA,DFW,TPA,2016-09-01 16:03:00,2016-09-01 18:26:00,929.0
1201-DFW-LGA,DFW,LGA,2016-09-01 13:00:00,2016-09-01 16:25:00,1389.0
1206-DFW-MSP,DFW,MSP,2016-09-01 19:35:00,2016-09-01 21:59:00,852.0
1207-DFW-RDU,DFW,RDU,2016-09-01 19:45:00,2016-09-01 22:29:00,1061.0
1209-DFW-SMF,DFW,SMF,2016-09-01 12:10:00,2016-09-01 15:55:00,1431.0
1210-DFW-MSP,DFW,MSP,2016-09-01 11:20:00,2016-09-01 13:42:00,852.0
1286-DFW-OMA,DFW,OMA,2016-09-01 13:55:00,2016-09-01 15:43:00,583.0
1290-DFW-MCI,DFW,MCI,2016-09-01 21:25:00,2016-09-01 22:58:00,460.0
1292-DFW-TUL,DFW,TUL,2016-09-01 13:45:00,2016-09-01 14:50:00,237.0
1118-DFW-LGA,DFW,LGA,2016-09-01 14:04:00,2016-09-01 17:30:00,1389.0
1244-DFW-ORD,DFW,ORD,2016-09-01 23:10:00,2016-09-02 01:32:00,802.0
1251-DFW-SDF,DFW,SDF,2016-09-01 11:30:00,2016-09-01 13:34:00,733.0
1252-DFW-PIT,DFW,PIT,2016-09-01 08:15:00,2016-09-01 10:54:00,1067.0
1260-DFW-DTW,DFW,DTW,2016-09-01 13:25:00,2016-09-01 16:07:00,986.0
1267-DFW-ORD,DFW,ORD,2016-09-01 06:15:00,2016-09-01 08:35:00,802.0
1268-DFW-SAT,DFW,SAT,2016-09-01 21:50:00,2016-09-01 22:57:00,247.0
1271-DFW-RIC,DFW,RIC,2016-09-01 19:50:00,2016-09-01 22:44:00,1158.0
1278-DFW-SNA,DFW,SNA,2016-09-01 10:50:00,2016-09-01 13:57:00,1205.0
1369-DFW-SJC,DFW,SJC,2016-09-01 10:10:00,2016-09-01 13:57:00,1438.0
1371-DFW-DSM,DFW,DSM,2016-09-01 21:35:00,2016-09-01 23:25:00,624.0
1373-DFW-JAX,DFW,JAX,2016-09-01 13:15:00,2016-09-01 15:34:00,918.0
174-DFW-RDU,DFW,RDU,2016-09-01 11:30:00,2016-09-01 14:11:00,1061.0
176-DFW-BOS,DFW,BOS,2016-09-01 11:30:00,2016-09-01 15:14:00,1562.0
907-DFW-JAX,DFW,JAX,2016-09-01 08:20:00,2016-09-01 10:39:00,918.0
937-DFW-LAX,DFW,LAX,2016-09-01 11:10:00,2016-09-01 14:33:00,1235.0
944-DFW-TUS,DFW,TUS,2016-09-01 17:55:00,2016-09-01 20:15:00,813.0
952-DFW-EWR,DFW,EWR,2016-09-01 08:20:00,2016-09-01 11:51:00,1372.0
970-DFW-MCI,DFW,MCI,2016-09-01 09:50:00,2016-09-01 11:26:00,460.0
1000-DFW-TPA,DFW,TPA,2016-09-01 13:30:00,2016-09-01 15:54:00,929.0
1445-DFW-SAN,DFW,SAN,2016-09-01 13:35:00,2016-09-01 16:37:00,1171.0
1450-DFW-AUS,DFW,AUS,2016-09-01 23:25:00,2016-09-02 00:24:00,190.0
1298-DFW-SNA,DFW,SNA,2016-09-01 08:15:00,2016-09-01 11:26:00,1205.0
1300-DFW-MSY,DFW,MSY,2016-09-01 16:00:00,2016-09-01 17:25:00,447.0
1302-DFW-FLL,DFW,FLL,2016-09-01 08:05:00,2016-09-01 10:51:00,1119.0
1309-DFW-FAT,DFW,FAT,2016-09-01 19:45:00,2016-09-01 23:14:00,1313.0
1408-DFW-OKC,DFW,OKC,2016-09-01 21:50:00,2016-09-01 22:52:00,175.0
1412-DFW-MIA,DFW,MIA,2016-09-01 16:20:00,2016-09-01 19:14:00,1121.0
1414-DFW-AUS,DFW,AUS,2016-09-01 15:45:00,2016-09-01 16:46:00,190.0
1418-DFW-DTW,DFW,DTW,2016-09-01 19:35:00,2016-09-01 22:17:00,986.0
1425-DFW-MIA,DFW,MIA,2016-09-01 17:45:00,2016-09-01 20:35:00,1121.0
1426-DFW-PIT,DFW,PIT,2016-09-01 11:20:00,2016-09-01 13:58:00,1067.0
1427-DFW-ATL,DFW,ATL,2016-09-01 09:50:00,2016-09-01 12:01:00,731.0
1430-DFW-BOS,DFW,BOS,2016-09-01 13:52:00,2016-09-01 17:37:00,1562.0
1381-DFW-CMH,DFW,CMH,2016-09-01 19:30:00,2016-09-01 21:56:00,926.0
1382-DFW-IND,DFW,IND,2016-09-01 16:52:00,2016-09-01 18:56:00,761.0
1388-DFW-MSP,DFW,MSP,2016-09-01 15:35:00,2016-09-01 17:57:00,852.0
1393-DFW-SFO,DFW,SFO,2016-09-01 19:40:00,2016-09-01 23:29:00,1464.0
1396-DFW-BNA,DFW,BNA,2016-09-01 19:30:00,2016-09-01 21:18:00,631.0
1401-DFW-SAT,DFW,SAT,2016-09-01 23:00:00,2016-09-02 00:05:00,247.0
1402-DFW-SEA,DFW,SEA,2016-09-01 09:59:00,2016-09-01 14:19:00,1660.0
1403-DFW-MIA,DFW,MIA,2016-09-01 06:00:00,2016-09-01 08:47:00,1121.0
1483-DFW-BOS,DFW,BOS,2016-09-01 19:25:00,2016-09-01 23:06:00,1562.0
1484-DFW-AUS,DFW,AUS,2016-09-01 10:25:00,2016-09-01 11:28:00,190.0
1485-DFW-SMF,DFW,SMF,2016-09-01 19:40:00,2016-09-01 23:27:00,1431.0
1492-DFW-AUS,DFW,AUS,2016-09-01 21:10:00,2016-09-01 22:07:00,190.0
1497-DFW-RNO,DFW,RNO,2016-09-01 17:45:00,2016-09-01 21:15:00,1345.0
1505-DFW-ONT,DFW,ONT,2016-09-01 13:35:00,2016-09-01 16:42:00,1188.0
1231-DFW-PHL,DFW,PHL,2016-09-01 16:10:00,2016-09-01 19:27:00,1303.0
1234-DFW-MKE,DFW,MKE,2016-09-01 21:35:00,2016-09-01 23:56:00,853.0
1237-DFW-FLL,DFW,FLL,2016-09-01 19:25:00,2016-09-01 22:13:00,1119.0
1241-DFW-ONT,DFW,ONT,2016-09-01 09:55:00,2016-09-01 13:03:00,1188.0
1242-DFW-DEN,DFW,DEN,2016-09-01 13:40:00,2016-09-01 15:45:00,641.0
1330-DFW-ELP,DFW,ELP,2016-09-01 11:55:00,2016-09-01 13:36:00,551.0
1345-DFW-JFK,DFW,JFK,2016-09-01 12:30:00,2016-09-01 16:08:00,1391.0
1346-DFW-TUS,DFW,TUS,2016-09-01 10:10:00,2016-09-01 12:33:00,813.0
1349-DFW-SEA,DFW,SEA,2016-09-01 11:30:00,2016-09-01 15:50:00,1660.0
1355-DFW-PDX,DFW,PDX,2016-09-01 13:15:00,2016-09-01 17:19:00,1616.0
1588-DFW-TUS,DFW,TUS,2016-09-01 19:55:00,2016-09-01 22:17:00,813.0
1596-DFW-MIA,DFW,MIA,2016-09-01 10:05:00,2016-09-01 13:03:00,1121.0
1459-DFW-MCI,DFW,MCI,2016-09-01 20:00:00,2016-09-01 21:36:00,460.0
1460-DFW-DCA,DFW,DCA,2016-09-01 11:20:00,2016-09-01 14:18:00,1192.0
1462-DFW-MIA,DFW,MIA,2016-09-01 14:00:00,2016-09-01 16:54:00,1121.0
1464-DFW-TUL,DFW,TUL,2016-09-01 21:08:00,2016-09-01 22:09:00,237.0
1472-DFW-STL,DFW,STL,2016-09-01 13:50:00,2016-09-01 15:32:00,550.0
1473-DFW-ATL,DFW,ATL,2016-09-01 11:20:00,2016-09-01 13:28:00,731.0
1556-DFW-IAD,DFW,IAD,2016-09-01 08:00:00,2016-09-01 10:52:00,1172.0
1557-DFW-OKC,DFW,OKC,2016-09-01 13:35:00,2016-09-01 14:37:00,175.0
1560-DFW-SNA,DFW,SNA,2016-09-01 11:45:00,2016-09-01 14:59:00,1205.0
1561-DFW-AUS,DFW,AUS,2016-09-01 11:50:00,2016-09-01 12:52:00,190.0
1564-DFW-EWR,DFW,EWR,2016-09-01 17:50:00,2016-09-01 21:21:00,1372.0
1568-DFW-MCI,DFW,MCI,2016-09-01 14:50:00,2016-09-01 16:22:00,460.0
1569-DFW-DEN,DFW,DEN,2016-09-01 15:40:00,2016-09-01 17:46:00,641.0
1580-DFW-PDX,DFW,PDX,2016-09-01 10:00:00,2016-09-01 14:09:00,1616.0
1581-DFW-BDL,DFW,BDL,2016-09-01 13:50:00,2016-09-01 17:18:00,1471.0
1582-DFW-CLE,DFW,CLE,2016-09-01 21:20:00,2016-09-01 23:54:00,1021.0
1439-DFW-BNA,DFW,BNA,2016-09-01 13:45:00,2016-09-01 15:33:00,631.0
1513-DFW-COS,DFW,COS,2016-09-01 15:50:00,2016-09-01 17:44:00,592.0
1523-DFW-FLL,DFW,FLL,2016-09-01 12:05:00,2016-09-01 14:56:00,1119.0
1524-DFW-SAT,DFW,SAT,2016-09-01 17:15:00,2016-09-01 18:19:00,247.0
1528-DFW-ORD,DFW,ORD,2016-09-01 13:25:00,2016-09-01 15:45:00,802.0
1534-DFW-MKE,DFW,MKE,2016-09-01 13:20:00,2016-09-01 15:41:00,853.0
1544-DFW-IAD,DFW,IAD,2016-09-01 15:27:00,2016-09-01 18:19:00,1172.0
1623-DFW-SEA,DFW,SEA,2016-09-01 08:05:00,2016-09-01 12:18:00,1660.0
2176-DFW-OKC,DFW,OKC,2016-09-01 23:00:00,2016-09-02 00:00:00,175.0
2177-DFW-PHL,DFW,PHL,2016-09-01 09:35:00,2016-09-01 12:51:00,1303.0
2178-DFW-AMA,DFW,AMA,2016-09-01 19:55:00,2016-09-01 21:12:00,312.0
2180-DFW-CMH,DFW,CMH,2016-09-01 08:05:00,2016-09-01 10:26:00,926.0
2182-DFW-LGA,DFW,LGA,2016-09-01 15:35:00,2016-09-01 19:02:00,1389.0
2186-DFW-PNS,DFW,PNS,2016-09-01 14:12:00,2016-09-01 15:55:00,604.0
232-DFW-ATL,DFW,ATL,2016-09-01 15:25:00,2016-09-01 17:32:00,731.0
1004-DFW-AUS,DFW,AUS,2016-09-01 07:50:00,2016-09-01 08:45:00,190.0
1008-DFW-IAD,DFW,IAD,2016-09-01 19:55:00,2016-09-01 22:53:00,1172.0
1009-DFW-MCO,DFW,MCO,2016-09-01 08:30:00,2016-09-01 11:06:00,985.0
1010-DFW-STL,DFW,STL,2016-09-01 21:45:00,2016-09-01 23:27:00,550.0
1017-DFW-SNA,DFW,SNA,2016-09-01 15:45:00,2016-09-01 18:58:00,1205.0
1018-DFW-RSW,DFW,RSW,2016-09-01 13:50:00,2016-09-01 16:26:00,1017.0
1019-DFW-COS,DFW,COS,2016-09-01 20:10:00,2016-09-01 22:02:00,592.0
1023-DFW-LAX,DFW,LAX,2016-09-01 23:10:00,2016-09-02 02:36:00,1235.0
1035-DFW-RNO,DFW,RNO,2016-09-01 10:00:00,2016-09-01 13:34:00,1345.0
1038-DFW-MSY,DFW,MSY,2016-09-01 08:20:00,2016-09-01 09:46:00,447.0
2302-DFW-MSY,DFW,MSY,2016-09-01 18:35:00,2016-09-01 19:59:00,447.0
2304-DFW-IND,DFW,IND,2016-09-01 19:30:00,2016-09-01 21:37:00,761.0
2307-DFW-MIA,DFW,MIA,2016-09-01 11:25:00,2016-09-01 14:15:00,1121.0
1599-DFW-SNA,DFW,SNA,2016-09-01 13:30:00,2016-09-01 16:42:00,1205.0
1605-DFW-ONT,DFW,ONT,2016-09-01 20:05:00,2016-09-01 23:13:00,1188.0
1610-DFW-SEA,DFW,SEA,2016-09-01 20:00:00,2016-09-02 00:20:00,1660.0
1620-DFW-DEN,DFW,DEN,2016-09-01 09:50:00,2016-09-01 11:57:00,641.0
2236-DFW-TUL,DFW,TUL,2016-09-01 17:30:00,2016-09-01 18:33:00,237.0
2238-DFW-SEA,DFW,SEA,2016-09-01 21:25:00,2016-09-02 01:42:00,1660.0
2242-DFW-BNA,DFW,BNA,2016-09-01 15:25:00,2016-09-01 17:09:00,631.0
2247-DFW-SEA,DFW,SEA,2016-09-01 15:50:00,2016-09-01 20:10:00,1660.0
2248-DFW-BWI,DFW,BWI,2016-09-01 11:20:00,2016-09-01 14:21:00,1217.0
2250-DFW-LAX,DFW,LAX,2016-09-01 09:00:00,2016-09-01 12:18:00,1235.0
2252-DFW-TUS,DFW,TUS,2016-09-01 23:20:00,2016-09-02 01:39:00,813.0
2255-DFW-MCO,DFW,MCO,2016-09-01 08:00:00,2016-09-01 10:34:00,985.0
2258-DFW-IAH,DFW,IAH,2016-09-01 21:20:00,2016-09-01 22:28:00,224.0
2259-DFW-BNA,DFW,BNA,2016-09-01 17:40:00,2016-09-01 19:27:00,631.0
2260-DFW-PSP,DFW,PSP,2016-09-01 18:00:00,2016-09-01 21:00:00,1126.0
2262-DFW-EWR,DFW,EWR,2016-09-01 11:25:00,2016-09-01 14:54:00,1372.0
1583-DFW-TUS,DFW,TUS,2016-09-01 15:05:00,2016-09-01 17:21:00,813.0
2202-DFW-TUS,DFW,TUS,2016-09-01 12:00:00,2016-09-01 14:21:00,813.0
2207-DFW-SFO,DFW,SFO,2016-09-01 10:20:00,2016-09-01 14:13:00,1464.0
2208-DFW-CLE,DFW,CLE,2016-09-01 15:45:00,2016-09-01 18:22:00,1021.0
2211-DFW-SNA,DFW,SNA,2016-09-01 21:40:00,2016-09-02 00:53:00,1205.0
2212-DFW-STL,DFW,STL,2016-09-01 15:50:00,2016-09-01 17:32:00,550.0
2213-DFW-LGA,DFW,LGA,2016-09-01 07:40:00,2016-09-01 11:02:00,1389.0
2214-DFW-ABQ,DFW,ABQ,2016-09-01 10:05:00,2016-09-01 11:59:00,569.0
2216-DFW-XNA,DFW,XNA,2016-09-01 08:08:00,2016-09-01 09:15:00,280.0
2222-DFW-AUS,DFW,AUS,2016-09-01 13:29:00,2016-09-01 14:30:00,190.0
2227-DFW-COS,DFW,COS,2016-09-01 14:23:00,2016-09-01 16:13:00,592.0
2228-DFW-SMF,DFW,SMF,2016-09-01 10:10:00,2016-09-01 13:58:00,1431.0
2232-DFW-DSM,DFW,DSM,2016-09-01 11:55:00,2016-09-01 13:47:00,624.0
2328-DFW-BOS,DFW,BOS,2016-09-01 15:30:00,2016-09-01 19:13:00,1562.0
2329-DFW-MIA,DFW,MIA,2016-09-01 21:40:00,2016-09-02 00:37:00,1121.0
2330-DFW-ORD,DFW,ORD,2016-09-01 20:00:00,2016-09-01 22:25:00,802.0
2332-DFW-ORD,DFW,ORD,2016-09-01 08:30:00,2016-09-01 10:54:00,802.0
2333-DFW-ORF,DFW,ORF,2016-09-01 19:30:00,2016-09-01 22:24:00,1212.0
2335-DFW-ORD,DFW,ORD,2016-09-01 11:55:00,2016-09-01 14:21:00,802.0
2336-DFW-MIA,DFW,MIA,2016-09-01 07:10:00,2016-09-01 10:01:00,1121.0
2343-DFW-MFE,DFW,MFE,2016-09-01 23:05:00,2016-09-02 00:33:00,469.0
2345-DFW-MIA,DFW,MIA,2016-09-01 08:25:00,2016-09-01 11:20:00,1121.0
2194-DFW-COS,DFW,COS,2016-09-01 10:10:00,2016-09-01 12:07:00,592.0
2196-DFW-BOS,DFW,BOS,2016-09-01 17:45:00,2016-09-01 21:29:00,1562.0
2197-DFW-CLE,DFW,CLE,2016-09-01 08:20:00,2016-09-01 10:56:00,1021.0
2267-DFW-MEM,DFW,MEM,2016-09-01 21:55:00,2016-09-01 23:29:00,431.0
2271-DFW-PBI,DFW,PBI,2016-09-01 13:40:00,2016-09-01 16:26:00,1102.0
2276-DFW-IND,DFW,IND,2016-09-01 21:35:00,2016-09-01 23:43:00,761.0
2283-DFW-SAN,DFW,SAN,2016-09-01 19:50:00,2016-09-01 22:55:00,1171.0
2289-DFW-SAN,DFW,SAN,2016-09-01 08:00:00,2016-09-01 10:58:00,1171.0
2290-DFW-DCA,DFW,DCA,2016-09-01 10:05:00,2016-09-01 13:08:00,1192.0
2292-DFW-DEN,DFW,DEN,2016-09-01 21:50:00,2016-09-01 23:55:00,641.0
2293-DFW-DCA,DFW,DCA,2016-09-01 21:15:00,2016-09-02 00:11:00,1192.0
2297-DFW-MKE,DFW,MKE,2016-09-01 08:25:00,2016-09-01 10:46:00,853.0
2298-DFW-DEN,DFW,DEN,2016-09-01 11:55:00,2016-09-01 14:03:00,641.0
2299-DFW-OMA,DFW,OMA,2016-09-01 21:50:00,2016-09-01 23:38:00,583.0
2427-DFW-ONT,DFW,ONT,2016-09-01 23:00:00,2016-09-02 02:05:00,1188.0
2429-DFW-SAT,DFW,SAT,2016-09-01 19:45:00,2016-09-01 20:55:00,247.0
2430-DFW-CMH,DFW,CMH,2016-09-01 15:30:00,2016-09-01 17:54:00,926.0
2309-DFW-ELP,DFW,ELP,2016-09-01 10:30:00,2016-09-01 12:09:00,551.0
2310-DFW-ELP,DFW,ELP,2016-09-01 15:45:00,2016-09-01 17:26:00,551.0
2311-DFW-ORD,DFW,ORD,2016-09-01 14:37:00,2016-09-01 17:00:00,802.0
2313-DFW-MFE,DFW,MFE,2016-09-01 10:10:00,2016-09-01 11:44:00,469.0
2316-DFW-MFE,DFW,MFE,2016-09-01 16:30:00,2016-09-01 17:57:00,469.0
2317-DFW-OKC,DFW,OKC,2016-09-01 09:45:00,2016-09-01 10:40:00,175.0
2318-DFW-MCI,DFW,MCI,2016-09-01 17:45:00,2016-09-01 19:20:00,460.0
2319-DFW-ORD,DFW,ORD,2016-09-01 16:45:00,2016-09-01 19:08:00,802.0
2320-DFW-ORD,DFW,ORD,2016-09-01 07:50:00,2016-09-01 10:11:00,802.0
2322-DFW-PBI,DFW,PBI,2016-09-01 21:30:00,2016-09-02 00:15:00,1102.0
2324-DFW-RIC,DFW,RIC,2016-09-01 15:30:00,2016-09-01 18:20:00,1158.0
2326-DFW-OKC,DFW,OKC,2016-09-01 15:40:00,2016-09-01 16:43:00,175.0
2394-DFW-MEM,DFW,MEM,2016-09-01 08:30:00,2016-09-01 10:00:00,431.0
2396-DFW-OMA,DFW,OMA,2016-09-01 19:30:00,2016-09-01 21:18:00,583.0
2397-DFW-SFO,DFW,SFO,2016-09-01 21:15:00,2016-09-02 00:58:00,1464.0
2398-DFW-BNA,DFW,BNA,2016-09-01 10:00:00,2016-09-01 11:51:00,631.0
2400-DFW-SJC,DFW,SJC,2016-09-01 21:15:00,2016-09-02 00:55:00,1438.0
2401-DFW-LAX,DFW,LAX,2016-09-01 08:25:00,2016-09-01 11:54:00,1235.0
2407-DFW-ICT,DFW,ICT,2016-09-01 17:25:00,2016-09-01 18:41:00,328.0
2408-DFW-ATL,DFW,ATL,2016-09-01 19:26:00,2016-09-01 21:36:00,731.0
2409-DFW-ICT,DFW,ICT,2016-09-01 19:35:00,2016-09-01 20:54:00,328.0
2410-DFW-LAX,DFW,LAX,2016-09-01 10:00:00,2016-09-01 13:35:00,1235.0
2412-DFW-SAT,DFW,SAT,2016-09-01 07:50:00,2016-09-01 08:53:00,247.0
2418-DFW-JAX,DFW,JAX,2016-09-01 21:25:00,2016-09-01 23:44:00,918.0
2423-DFW-MSP,DFW,MSP,2016-09-01 13:15:00,2016-09-01 15:37:00,852.0
2264-DFW-CMH,DFW,CMH,2016-09-01 21:25:00,2016-09-01 23:48:00,926.0
2361-DFW-BWI,DFW,BWI,2016-09-01 15:15:00,2016-09-01 18:14:00,1217.0
2362-DFW-DEN,DFW,DEN,2016-09-01 17:30:00,2016-09-01 19:34:00,641.0
2366-DFW-RSW,DFW,RSW,2016-09-01 21:20:00,2016-09-01 23:54:00,1017.0
2368-DFW-IAH,DFW,IAH,2016-09-01 23:05:00,2016-09-02 00:12:00,224.0
2371-DFW-STL,DFW,STL,2016-09-01 19:50:00,2016-09-01 21:34:00,550.0
2374-DFW-DEN,DFW,DEN,2016-09-01 10:15:00,2016-09-01 12:25:00,641.0
2376-DFW-MSY,DFW,MSY,2016-09-01 19:30:00,2016-09-01 20:57:00,447.0
2383-DFW-MSY,DFW,MSY,2016-09-01 12:10:00,2016-09-01 13:37:00,447.0
2385-DFW-SAT,DFW,SAT,2016-09-01 19:05:00,2016-09-01 20:09:00,247.0
2386-DFW-IAH,DFW,IAH,2016-09-01 17:25:00,2016-09-01 18:32:00,224.0
2389-DFW-SNA,DFW,SNA,2016-09-01 18:00:00,2016-09-01 21:14:00,1205.0
2391-DFW-LBB,DFW,LBB,2016-09-01 19:50:00,2016-09-01 21:00:00,282.0
2460-DFW-LAX,DFW,LAX,2016-09-01 15:20:00,2016-09-01 18:42:00,1235.0
2467-DFW-PDX,DFW,PDX,2016-09-01 17:50:00,2016-09-01 21:56:00,1616.0
2469-DFW-MSY,DFW,MSY,2016-09-01 21:32:00,2016-09-01 22:57:00,447.0
2474-DFW-DTW,DFW,DTW,2016-09-01 08:20:00,2016-09-01 11:02:00,986.0
2433-DFW-MCO,DFW,MCO,2016-09-01 13:45:00,2016-09-01 16:24:00,985.0
2434-DFW-MCO,DFW,MCO,2016-09-01 17:55:00,2016-09-01 20:34:00,985.0
2442-DFW-HOU,DFW,HOU,2016-09-01 21:40:00,2016-09-01 22:51:00,247.0
2445-DFW-MEM,DFW,MEM,2016-09-01 15:20:00,2016-09-01 16:48:00,431.0
2457-DFW-TPA,DFW,TPA,2016-09-01 12:00:00,2016-09-01 14:25:00,929.0
2458-DFW-PIT,DFW,PIT,2016-09-01 15:30:00,2016-09-01 18:09:00,1067.0
2533-DFW-FAT,DFW,FAT,2016-09-01 11:35:00,2016-09-01 15:02:00,1313.0
2535-DFW-ORD,DFW,ORD,2016-09-01 15:55:00,2016-09-01 18:23:00,802.0
2536-DFW-ICT,DFW,ICT,2016-09-01 23:20:00,2016-09-02 00:37:00,328.0
2553-DFW-DCA,DFW,DCA,2016-09-01 16:02:00,2016-09-01 19:00:00,1192.0
2555-DFW-MCO,DFW,MCO,2016-09-01 10:00:00,2016-09-01 12:39:00,985.0
2557-DFW-AUS,DFW,AUS,2016-09-01 19:55:00,2016-09-01 20:58:00,190.0
2425-DFW-LAX,DFW,LAX,2016-09-01 12:10:00,2016-09-01 15:34:00,1235.0
2426-DFW-TUL,DFW,TUL,2016-09-01 19:50:00,2016-09-01 20:57:00,237.0
2490-DFW-BDL,DFW,BDL,2016-09-01 19:25:00,2016-09-01 22:51:00,1471.0
2495-DFW-LAX,DFW,LAX,2016-09-01 21:30:00,2016-09-02 00:56:00,1235.0
2496-DFW-LAX,DFW,LAX,2016-09-01 18:30:00,2016-09-01 21:53:00,1235.0
2501-DFW-BNA,DFW,BNA,2016-09-01 21:45:00,2016-09-01 23:33:00,631.0
2502-DFW-SNA,DFW,SNA,2016-09-01 19:50:00,2016-09-01 23:05:00,1205.0
2506-DFW-SNA,DFW,SNA,2016-09-01 09:55:00,2016-09-01 13:09:00,1205.0
2508-DFW-BWI,DFW,BWI,2016-09-01 08:10:00,2016-09-01 11:11:00,1217.0
2511-DFW-ABQ,DFW,ABQ,2016-09-01 14:42:00,2016-09-01 16:29:00,569.0
2518-DFW-TPA,DFW,TPA,2016-09-01 21:20:00,2016-09-01 23:44:00,929.0
2522-DFW-PDX,DFW,PDX,2016-09-01 20:00:00,2016-09-02 00:06:00,1616.0
2524-DFW-ONT,DFW,ONT,2016-09-01 18:25:00,2016-09-01 21:30:00,1188.0
2665-DFW-TUL,DFW,TUL,2016-09-01 15:40:00,2016-09-01 16:45:00,237.0
2668-DFW-DAY,DFW,DAY,2016-09-01 13:25:00,2016-09-01 15:42:00,861.0
404-DFW-PHL,DFW,PHL,2016-09-01 11:30:00,2016-09-01 14:50:00,1303.0
417-DFW-SFO,DFW,SFO,2016-09-01 09:55:00,2016-09-01 13:41:00,1464.0
419-DFW-DCA,DFW,DCA,2016-09-01 08:00:00,2016-09-01 10:53:00,1192.0
420-DFW-PHL,DFW,PHL,2016-09-01 17:50:00,2016-09-01 21:10:00,1303.0
421-DFW-SAN,DFW,SAN,2016-09-01 16:15:00,2016-09-01 19:13:00,1171.0
425-DFW-LAS,DFW,LAS,2016-09-01 12:15:00,2016-09-01 15:09:00,1055.0
431-DFW-LAS,DFW,LAS,2016-09-01 21:40:00,2016-09-02 00:34:00,1055.0
435-DFW-SAN,DFW,SAN,2016-09-01 23:05:00,2016-09-02 02:05:00,1171.0
438-DFW-SEA,DFW,SEA,2016-09-01 23:25:00,2016-09-02 03:42:00,1660.0
440-DFW-DCA,DFW,DCA,2016-09-01 14:20:00,2016-09-01 17:17:00,1192.0
446-DFW-DEN,DFW,DEN,2016-09-01 23:05:00,2016-09-02 01:07:00,641.0
